timestamp,can_id,dlc,payload_hex,label,attack_type,attack_id,recv_time_iso
1774016626.316635,0xc4,8,0000000000000000,benign,,,2026-03-20T14:23:46.316945Z
1774016626.319364,0x1b4,8,0000000000000000,benign,,,2026-03-20T14:23:46.319574Z
1774016626.322991,0xba,8,033264324100000c,benign,,,2026-03-20T14:23:46.323264Z
1774016626.517176,0x1a0,8,000000f020300242,benign,,,2026-03-20T14:23:46.517441Z
1774016626.566015,0xc4,8,0000000000000000,benign,,,2026-03-20T14:23:46.566274Z
1774016626.570067,0x1b4,8,0000000000000000,benign,,,2026-03-20T14:23:46.570370Z
1774016626.573408,0xba,8,033264324100000c,benign,,,2026-03-20T14:23:46.573675Z
1774016626.766671,0x1a0,8,000000f020300242,benign,,,2026-03-20T14:23:46.766957Z
1774016626.821974,0xc4,8,0000000000000000,benign,,,2026-03-20T14:23:46.822267Z
1774016626.825082,0x1b4,8,0000000000000000,benign,,,2026-03-20T14:23:46.825376Z
1774016626.832556,0xba,8,033264324100000c,benign,,,2026-03-20T14:23:46.832855Z
1774016627.022498,0x1a0,8,000000f020300242,benign,,,2026-03-20T14:23:47.022853Z
1774016627.070853,0xc4,8,0000000000000000,benign,,,2026-03-20T14:23:47.071133Z
1774016627.074277,0x1b4,8,0000000000000000,benign,,,2026-03-20T14:23:47.074537Z
1774016627.077548,0xba,8,033264324100000c,benign,,,2026-03-20T14:23:47.077817Z
1774016627.271509,0x1a0,8,000000f020300242,benign,,,2026-03-20T14:23:47.271928Z
1774016858.673408,0xc4,8,0000000000000000,benign,,,2026-03-20T14:27:38.673671Z
1774016858.676411,0x1b4,8,0000000000000000,benign,,,2026-03-20T14:27:38.676642Z
1774016858.679844,0xba,8,033264324100000c,benign,,,2026-03-20T14:27:38.680136Z
1774016627.521963,0x1a0,8,000000f020300242,benign,,,2026-03-20T14:23:47.522226Z
1774016627.570418,0xc4,8,0000000000000000,benign,,,2026-03-20T14:23:47.570694Z
1774016627.573827,0x1b4,8,0000000000000000,benign,,,2026-03-20T14:23:47.574057Z
1774016627.57926,0xba,8,033264324100000c,benign,,,2026-03-20T14:23:47.579556Z
1774016627.771263,0x1a0,8,000000f020300242,benign,,,2026-03-20T14:23:47.771626Z
1774016627.823949,0xc4,8,0000000000000000,benign,,,2026-03-20T14:23:47.824283Z
1774016627.8269,0x1b4,8,0000000000000000,benign,,,2026-03-20T14:23:47.827182Z
1774016627.830802,0xba,8,033264324100000c,benign,,,2026-03-20T14:23:47.831042Z
1774016628.024663,0x1a0,8,000000f020300242,benign,,,2026-03-20T14:23:48.024905Z
1774016628.071248,0xc4,8,0000000000000000,benign,,,2026-03-20T14:23:48.071479Z
1774016628.073941,0x1b4,8,0000000000000000,benign,,,2026-03-20T14:23:48.074212Z
1774016628.077043,0xba,8,033264324100000c,benign,,,2026-03-20T14:23:48.077339Z
1774016628.271966,0x1a0,8,000000f020300242,benign,,,2026-03-20T14:23:48.272241Z
1774016628.32751,0xc4,8,0000000000000000,benign,,,2026-03-20T14:23:48.327829Z
1774016628.331272,0x1b4,8,0000000000000000,benign,,,2026-03-20T14:23:48.331575Z
