time,entropy
1762478420.777043,2.807354922057605
1762478421.777043,2.807354922057605
1762478422.777043,2.807354922057605
1762478423.777043,2.807354922057605
1762478424.777043,2.807354922057605
1762478425.777043,2.802476151181475
1762478426.777043,2.7962176025900565
1762478427.777043,2.807354922057605
1762478428.777043,2.807354922057605
1762478429.777043,2.801002779861118
1762478430.777043,2.802476151181475
1762478431.777043,2.793269689515109
1762478432.777043,2.7984246515704094
1762478433.777043,2.807354922057605
1762478434.777043,2.8034086398791374
1762478435.777043,2.802476151181475
1762478436.777043,2.793269689515109
1762478437.777043,2.802476151181475
1762478438.777043,2.8034086398791374
1762478439.777043,2.802476151181475
1762478440.777043,2.807354922057605
1762478441.777043,2.7954618442383214
1762478442.777043,2.807354922057605
1762478443.777043,2.7984246515704094
1762478444.777043,2.7984246515704094
1762478445.777043,2.7962176025900565
1762478446.777043,2.7767248000621216
1762478447.777043,2.807354922057605
1762478448.777043,2.802476151181475
1762478449.777043,2.807354922057605
1762478450.777043,2.807354922057605
1762478451.777043,2.807354922057605
1762478452.777043,2.802476151181475
1762478453.777043,2.8034086398791374
1762478454.777043,2.7990077544108973
1762478455.777043,2.807354922057605
1762478456.777043,2.7806390622295667
1762478457.777043,2.807354922057605
1762478458.777043,2.7962176025900565
1762478459.777043,2.7942385860214762
1762478460.777043,2.807354922057605
1762478461.777043,2.7954618442383214
1762478462.777043,2.7984246515704094
1762478463.777043,2.807354922057605
1762478464.777043,2.801002779861118
1762478465.777043,2.807354922057605
1762478466.777043,2.789898095464288
1762478467.777043,2.804157838915985
1762478468.777043,2.798794940695399
1762478469.777043,2.7984246515704094
1762478470.777043,2.807354922057605
1762478471.777043,2.807354922057605
1762478472.777043,2.8050988365540785
1762478473.777043,2.807354922057605
1762478474.777043,2.807354922057605
1762478475.777043,2.807354922057605
1762478476.777043,2.807354922057605
1762478477.777043,2.807354922057605
1762478478.777043,2.807354922057605
1762478479.777043,2.807354922057605
1762478480.777043,2.807354922057605
1762478481.777043,2.7954618442383214
1762478482.777043,2.8005091989892397
1762478483.777043,2.8034086398791374
1762478484.777043,2.802476151181475
1762478485.777043,2.807354922057605
1762478486.777043,2.7942385860214762
1762478487.777043,2.8027241956246547
1762478488.777043,2.807354922057605
1762478489.777043,2.807354922057605
1762478490.777043,2.802476151181475
1762478491.777043,2.801002779861118
1762478492.777043,2.807354922057605
1762478493.777043,2.807354922057605
1762478494.777043,2.802476151181475
1762478495.777043,2.801002779861118
1762478496.777043,2.807354922057605
1762478497.777043,2.807354922057605
1762478498.777043,2.807354922057605
1762478499.777043,2.807354922057605
1762478500.777043,2.807354922057605
1762478501.777043,2.801002779861118
1762478502.777043,2.802476151181475
1762478503.777043,2.8034086398791374
1762478504.777043,2.807354922057605
1762478505.777043,2.802476151181475
1762478506.777043,2.7942385860214762
1762478507.777043,2.804157838915985
1762478508.777043,2.807354922057605
1762478509.777043,2.8034086398791374
1762478510.777043,2.802476151181475
1762478511.777043,2.7954618442383214
1762478512.777043,2.8046668704620243
1762478513.777043,2.802476151181475
1762478514.777043,2.798794940695399
1762478515.777043,2.807354922057605
1762478516.777043,2.7990077544108973
1762478517.777043,2.807354922057605
1762478518.777043,2.807354922057605
1762478519.777043,2.798794940695399
1762478520.777043,2.802476151181475
1762478521.777043,2.7806390622295667
1762478522.777043,2.807354922057605
1762478523.777043,2.807354922057605
1762478524.777043,2.807354922057605
1762478525.777043,2.801002779861118
1762478527.777043,2.807354922057605
1762478532.777043,2.3219280948873626
1762478537.777043,2.75
1762478542.777043,2.7254805569978675
1762478547.777043,2.807354922057605
1762478712.777043,2.7516291673878226
1762478713.777043,2.7984246515704094
1762478714.777043,2.807354922057605
1762478715.777043,2.807354922057605
1762478716.777043,2.801002779861118
1762478717.777043,0.0
1762478732.777043,2.807354922057605
1762478733.777043,2.793269689515109
1762478734.777043,2.807354922057605
1762478735.777043,2.7995812306460652
1762478736.777043,2.807354922057605
1762478737.777043,2.7990077544108973
1762478738.777043,2.807354922057605
1762478739.777043,2.798794940695399
1762478740.777043,2.7995812306460652
1762478741.777043,2.802476151181475
1762478742.777043,2.777776811456786
1762478743.777043,2.807354922057605
1762478744.777043,2.807354922057605
1762478745.777043,2.807354922057605
1762478746.777043,2.8061971155822807
1762478747.777043,2.8060597507791143
1762478748.777043,2.8049355947431316
1762478749.777043,2.804880760566207
1762478750.777043,2.802749534483935
1762478751.777043,2.802128245242302
1762478752.777043,2.8041716831869983
1762478753.777043,2.8060597507791143
1762478754.777043,2.802476151181475
1762478755.777043,2.8024187386729182
1762478756.777043,2.8049355947431316
1762478757.777043,2.8046327484025513
1762478758.777043,2.8050988365540785
1762478759.777043,2.798794940695399
1762478760.777043,2.7984246515704094
1762478761.777043,2.807354922057605
1762478762.777043,2.801002779861118
1762478763.777043,2.807354922057605
1762478764.777043,2.807354922057605
1762478765.777043,2.798794940695399
1762478766.777043,2.7984246515704094
1762478767.777043,2.802476151181475
1762478768.777043,2.80310746565151
1762478769.777043,2.807354922057605
1762478770.777043,2.8034086398791374
1762478771.777043,2.807354922057605
1762478772.777043,0.0
1762478773.777043,2.807354922057605
1762478778.777043,2.721928094887362
1762478783.777043,2.807354922057605
1762478787.777043,2.807354922057605
1762478788.777043,2.804157838915985
1762478789.777043,2.807354922057605
1762478790.777043,2.8005091989892397
1762478791.777043,2.7995812306460652
1762478792.777043,2.807354922057605
1762478793.777043,2.807354922057605
1762478798.777043,2.807354922057605
1762478799.777043,2.807354922057605
1762478800.777043,2.798794940695399
1762478801.777043,2.7995812306460652
1762478802.777043,2.802476151181475
1762478803.777043,2.807354922057605
1762478804.777043,2.8034086398791374
1762478805.777043,2.802476151181475
1762478806.777043,2.807354922057605
1762478807.777043,2.8016067973079357
1762478808.777043,2.804880760566207
1762478809.777043,2.807354922057605
1762478810.777043,2.8058781779900555
1762478811.777043,2.8060597507791143
1762478812.777043,2.8058781779900555
1762478813.777043,2.8050988365540785
1762478814.777043,2.807354922057605
1762478815.777043,2.807354922057605
1762478816.777043,2.807354922057605
1762478817.777043,2.807354922057605
1762478818.777043,2.801002779861118
1762478819.777043,2.804126181568603
1762478820.777043,2.8053828283021645
1762478821.777043,2.807354922057605
1762478822.777043,2.7996148436735853
1762478823.777043,2.804832522370756
1762478824.777043,2.8060597507791143
1762478825.777043,2.8058781779900555
1762478826.777043,2.8058781779900555
1762478827.777043,2.8050988365540785
1762478828.777043,2.8058781779900555
1762478829.777043,2.807354922057605
1762478830.777043,2.8050988365540785
1762478831.777043,2.8042515231818843
1762478832.777043,2.8027241956246547
1762478833.777043,2.807354922057605
1762478834.777043,2.807354922057605
1762478835.777043,2.807354922057605
1762478836.777043,2.807354922057605
1762478837.777043,2.584962500721156
1762478838.777043,2.807354922057605
1762478843.777043,2.807354922057605
1762478848.777043,2.807354922057605
1762478853.777043,2.75
1762478858.777043,2.3219280948873626
1762478863.777043,2.7990077544108973
1762478864.777043,2.807354922057605
1762478865.777043,2.807354922057605
1762478866.777043,2.807354922057605
1762478867.777043,2.807354922057605
1762478868.777043,2.807354922057605
1762478869.777043,2.807354922057605
1762478870.777043,2.807354922057605
1762478871.777043,2.807354922057605
1762478872.777043,2.807354922057605
1762478873.777043,2.807354922057605
1762478874.777043,2.807354922057605
1762478875.777043,2.807354922057605
1762478876.777043,2.7321588913645707
1762478887.777043,0.0
1762478888.777043,2.807354922057605
1762478889.777043,2.807354922057605
1762478890.777043,2.807354922057605
1762478891.777043,2.807354922057605
1762478892.777043,2.777776811456786
1762478893.777043,2.807354922057605
1762478894.777043,2.807354922057605
1762478895.777043,2.807354922057605
1762478896.777043,2.807354922057605
1762478897.777043,2.807354922057605
1762478898.777043,2.8034086398791374
1762478899.777043,2.802476151181475
1762478900.777043,2.807354922057605
1762478901.777043,2.798794940695399
1762478902.777043,2.7924812503605785
1762478903.777043,2.802476151181475
1762478904.777043,2.8005091989892397
1762478905.777043,2.802476151181475
1762478906.777043,2.807354922057605
1762478907.777043,2.801002779861118
1762478908.777043,2.802476151181475
1762478909.777043,2.807354922057605
1762478910.777043,2.8034086398791374
1762478911.777043,2.802476151181475
1762478912.777043,2.793269689515109
1762478913.777043,2.7984246515704094
1762478914.777043,2.807354922057605
1762478915.777043,2.807354922057605
1762478916.777043,2.807354922057605
1762478917.777043,2.7962176025900565
1762478918.777043,2.8016067973079357
1762478919.777043,2.807354922057605
1762478920.777043,2.807354922057605
1762478921.777043,2.802476151181475
1762478922.777043,2.7954618442383214
1762478923.777043,2.8046668704620243
1762478924.777043,2.807354922057605
1762478925.777043,2.802476151181475
1762478926.777043,2.807354922057605
1762478927.777043,2.7806390622295667
1762478928.777043,2.807354922057605
1762478929.777043,2.807354922057605
1762478930.777043,2.807354922057605
1762478931.777043,2.798794940695399
1762478932.777043,2.7942385860214762
1762478933.777043,2.804157838915985
1762478934.777043,2.807354922057605
1762478935.777043,2.807354922057605
1762478936.777043,2.807354922057605
1762478937.777043,2.807354922057605
1762478938.777043,2.807354922057605
1762478939.777043,2.802476151181475
1762478940.777043,2.7984246515704094
1762478941.777043,2.7995812306460652
1762478942.777043,2.770950594454668
1762478943.777043,2.7995812306460652
1762478944.777043,2.8034086398791374
1762478945.777043,2.7942385860214762
1762478946.777043,2.8034086398791374
1762478947.777043,2.784010874644602
1762478948.777043,2.804157838915985
1762478949.777043,2.807354922057605
1762478950.777043,2.807354922057605
1762478951.777043,2.807354922057605
1762478952.777043,2.7942385860214762
1762478953.777043,2.797739134091817
1762478954.777043,2.807354922057605
1762478955.777043,2.807354922057605
1762478956.777043,2.798794940695399
1762478957.777043,2.7990077544108973
1762478958.777043,2.8016067973079357
1762478959.777043,2.7984246515704094
1762478960.777043,2.807354922057605
1762478961.777043,2.798794940695399
1762478962.777043,2.721928094887362
1762478963.777043,2.807354922057605
1762478968.777043,2.7254805569978675
1762478973.777043,2.584962500721156
1762478977.777043,1.584962500721156
1762478978.777043,2.8014041736875845
1762478979.777043,2.7962176025900565
1762478980.777043,2.7995812306460652
1762478981.777043,2.807354922057605
1762478982.777043,2.7954618442383214
1762478983.777043,2.794864697071687
1762478984.777043,2.793269689515109
1762478985.777043,2.8034086398791374
1762478986.777043,2.7990077544108973
1762478987.777043,2.7942385860214762
1762478988.777043,2.8015419333359284
1762478989.777043,2.801002779861118
1762478990.777043,2.7995812306460652
1762478991.777043,2.8058781779900555
1762478992.777043,2.805678055246337
1762478993.777043,2.807354922057605
1762478994.777043,2.807354922057605
1762478995.777043,2.8049355947431316
1762478996.777043,2.8049355947431316
1762478997.777043,2.7981358754306065
1762478998.777043,2.8060597507791143
1762478999.777043,2.807354922057605
1762479000.777043,2.807354922057605
1762479001.777043,2.807354922057605
1762479002.777043,2.8042515231818843
1762479003.777043,2.804880760566207
1762479004.777043,2.807354922057605
1762479005.777043,2.807354922057605
1762479006.777043,2.807354922057605
1762479007.777043,2.7954618442383214
1762479008.777043,2.8027241956246547
1762479009.777043,2.7924812503605785
1762479010.777043,2.807354922057605
1762479011.777043,2.807354922057605
1762479012.777043,2.7321588913645707
1762479013.777043,2.798794940695399
1762479014.777043,2.786115012874252
1762479015.777043,2.777776811456786
1762479016.777043,2.8034086398791374
1762479017.777043,2.807354922057605
1762479018.777043,2.804157838915985
1762479019.777043,2.807354922057605
1762479020.777043,2.8034086398791374
1762479021.777043,2.802476151181475
1762479022.777043,2.807354922057605
1762479023.777043,2.8046668704620243
1762479024.777043,2.807354922057605
1762479025.777043,2.802476151181475
1762479026.777043,2.807354922057605
1762479027.777043,2.807354922057605
1762479028.777043,2.807354922057605
1762479029.777043,2.807354922057605
1762479030.777043,2.807354922057605
1762479031.777043,2.807354922057605
1762479032.777043,2.807354922057605
1762479033.777043,2.804157838915985
1762479034.777043,2.807354922057605
1762479035.777043,2.807354922057605
1762479036.777043,2.807354922057605
1762479037.777043,2.7954618442383214
1762479038.777043,2.804157838915985
1762479039.777043,2.807354922057605
1762479040.777043,2.807354922057605
1762479041.777043,2.807354922057605
1762479042.777043,2.807354922057605
1762479043.777043,2.807354922057605
1762479044.777043,2.807354922057605
1762479045.777043,2.798794940695399
1762479046.777043,2.7995812306460652
1762479047.777043,2.7990077544108973
1762479048.777043,2.807354922057605
1762479049.777043,2.807354922057605
1762479050.777043,2.7984246515704094
1762479051.777043,2.802476151181475
1762479052.777043,2.7942385860214762
1762479053.777043,2.807354922057605
1762479054.777043,2.807354922057605
1762479055.777043,2.807354922057605
1762479056.777043,2.8034086398791374
1762479057.777043,2.770950594454668
1762479058.777043,2.8016067973079357
1762479059.777043,2.7984246515704094
1762479060.777043,2.807354922057605
1762479061.777043,2.807354922057605
1762479062.777043,2.801002779861118
1762479063.777043,2.804157838915985
1762479064.777043,2.807354922057605
1762479065.777043,2.807354922057605
1762479066.777043,2.807354922057605
1762479067.777043,2.801002779861118
1762479068.777043,2.804157838915985
1762479069.777043,2.798794940695399
1762479070.777043,2.7984246515704094
1762479071.777043,2.807354922057605
1762479072.777043,2.801002779861118
1762479073.777043,2.804157838915985
1762479074.777043,2.807354922057605
1762479075.777043,2.7995812306460652
1762479076.777043,2.798794940695399
1762479077.777043,2.7942385860214762
1762479078.777043,2.8034086398791374
1762479079.777043,2.7962176025900565
1762479080.777043,2.7962176025900565
1762479081.777043,2.807354922057605
1762479082.777043,2.807354922057605
1762479083.777043,2.8022168147954924
1762479084.777043,2.807354922057605
1762479085.777043,2.801002779861118
1762479086.777043,2.807354922057605
1762479087.777043,2.7606668272315984
1762479088.777043,2.8022168147954924
1762479089.777043,2.7962176025900565
1762479090.777043,2.807354922057605
1762479091.777043,2.7995812306460652
1762479092.777043,2.770950594454668
1762479093.777043,2.807354922057605
1762479094.777043,2.807354922057605
1762479095.777043,2.807354922057605
1762479096.777043,2.807354922057605
1762479097.777043,2.807354922057605
1762479098.777043,2.807354922057605
1762479099.777043,2.801002779861118
1762479100.777043,2.7990077544108973
1762479101.777043,2.801002779861118
1762479102.777043,2.789898095464288
1762479103.777043,2.7962176025900565
1762479104.777043,2.7962176025900565
1762479105.777043,2.7942385860214762
1762479106.777043,2.8034086398791374
1762479107.777043,2.7990077544108973
1762479108.777043,2.8016067973079357
1762479109.777043,2.7984246515704094
1762479110.777043,2.807354922057605
1762479111.777043,2.807354922057605
1762479112.777043,2.807354922057605
1762479113.777043,2.8027241956246547
1762479114.777043,2.807354922057605
1762479115.777043,2.807354922057605
1762479116.777043,2.8034086398791374
1762479117.777043,2.7942385860214762
1762479118.777043,2.799480815154399
1762479119.777043,2.8034086398791374
1762479120.777043,2.802476151181475
1762479121.777043,2.807354922057605
1762479122.777043,2.801002779861118
1762479123.777043,2.807354922057605
1762479124.777043,2.807354922057605
1762479125.777043,2.807354922057605
1762479126.777043,2.807354922057605
1762479127.777043,2.7990077544108973
1762479128.777043,2.8014041736875845
1762479129.777043,2.807354922057605
1762479130.777043,2.8034086398791374
1762479131.777043,2.802476151181475
1762479132.777043,2.801002779861118
1762479133.777043,2.804157838915985
1762479134.777043,2.807354922057605
1762479135.777043,2.8034086398791374
1762479136.777043,2.802476151181475
1762479137.777043,2.807354922057605
1762479138.777043,2.807354922057605
1762479139.777043,2.807354922057605
1762479140.777043,2.8034086398791374
1762479141.777043,2.807354922057605
1762479142.777043,2.7990077544108973
1762479143.777043,2.807354922057605
1762479144.777043,2.807354922057605
1762479145.777043,2.8034086398791374
1762479146.777043,2.7990077544108973
1762479147.777043,2.801002779861118
1762479148.777043,2.789898095464288
1762479149.777043,2.807354922057605
1762479150.777043,2.807354922057605
1762479151.777043,2.801002779861118
1762479152.777043,2.7990077544108973
1762479153.777043,2.801002779861118
1762479154.777043,2.798794940695399
1762479155.777043,2.807354922057605
1762479156.777043,2.807354922057605
1762479157.777043,2.801002779861118
1762479158.777043,2.802476151181475
1762479159.777043,2.807354922057605
1762479160.777043,2.807354922057605
1762479161.777043,2.798794940695399
1762479162.777043,2.7924812503605785
1762479163.777043,2.807354922057605
1762479164.777043,2.807354922057605
1762479165.777043,2.807354922057605
1762479166.777043,2.8034086398791374
1762479167.777043,2.7990077544108973
1762479168.777043,2.807354922057605
1762479169.777043,2.807354922057605
1762479170.777043,2.8034086398791374
1762479171.777043,2.802476151181475
1762479172.777043,2.801002779861118
1762479173.777043,2.802476151181475
1762479174.777043,2.8034086398791374
1762479175.777043,2.798794940695399
1762479176.777043,2.7984246515704094
1762479177.777043,2.801002779861118
1762479178.777043,2.8034086398791374
1762479179.777043,2.802476151181475
1762479180.777043,2.8034086398791374
1762479181.777043,2.802476151181475
1762479182.777043,2.807354922057605
1762479183.777043,2.802476151181475
1762479184.777043,2.8034086398791374
1762479185.777043,2.807354922057605
1762479186.777043,2.807354922057605
1762479187.777043,2.807354922057605
1762479188.777043,2.8034086398791374
1762479189.777043,2.7990077544108973
1762479190.777043,2.798794940695399
1762479191.777043,2.7924812503605785
1762479192.777043,2.793269689515109
1762479193.777043,2.801002779861118
1762479194.777043,2.8005091989892397
1762479195.777043,2.7984246515704094
1762479196.777043,2.798794940695399
1762479197.777043,2.7924812503605785
1762479198.777043,2.802476151181475
1762479199.777043,2.807354922057605
1762479200.777043,2.807354922057605
1762479201.777043,2.807354922057605
1762479202.777043,2.807354922057605
1762479203.777043,2.802476151181475
1762479204.777043,2.807354922057605
1762479205.777043,2.807354922057605
1762479206.777043,2.807354922057605
1762479207.777043,2.7995812306460652
1762479208.777043,2.801002779861118
1762479209.777043,2.804157838915985
1762479210.777043,2.7962176025900565
1762479211.777043,2.7984246515704094
1762479212.777043,2.801002779861118
1762479213.777043,2.807354922057605
1762479218.777043,1.584962500721156
1762479219.777043,2.807354922057605
1762479223.777043,2.584962500721156
1762479224.777043,0.0
1762479228.777043,2.801002779861118
1762479229.777043,2.802476151181475
1762479230.777043,2.807354922057605
1762479231.777043,2.807354922057605
1762479232.777043,2.798794940695399
1762479233.777043,2.787501743690737
1762479234.777043,2.794365624107565
1762479235.777043,2.802476151181475
1762479236.777043,2.7984246515704094
1762479237.777043,2.807354922057605
1762479238.777043,2.807354922057605
1762479239.777043,2.8053828283021645
1762479240.777043,2.804880760566207
1762479241.777043,2.8061971155822807
1762479242.777043,2.806324515206899
1762479243.777043,2.807354922057605
1762479244.777043,2.8064228523401606
1762479245.777043,2.8060597507791143
1762479246.777043,2.8061971155822807
1762479247.777043,2.807354922057605
1762479248.777043,2.805678055246337
1762479249.777043,2.8058781779900555
1762479250.777043,2.8052456498523712
1762479251.777043,2.8019221036200634
1762479252.777043,2.801002779861118
1762479253.777043,2.807354922057605
1762479254.777043,2.7950469389458434
1762479255.777043,2.807354922057605
1762479256.777043,2.807354922057605
1762479257.777043,2.807354922057605
1762479258.777043,2.721928094887362
1762479259.777043,2.584962500721156
1762479264.777043,2.807354922057605
1762479269.777043,2.807354922057605
1762479271.777043,2.7990077544108973
1762479272.777043,2.807354922057605
1762479273.777043,2.807354922057605
1762479274.777043,2.807354922057605
1762479275.777043,2.802476151181475
1762479276.777043,2.8005091989892397
1762479277.777043,2.802476151181475
1762479278.777043,2.7924812503605785
1762479279.777043,2.8046668704620243
1762479280.777043,2.802476151181475
1762479281.777043,2.807354922057605
1762479282.777043,2.8034086398791374
1762479283.777043,2.807354922057605
1762479284.777043,2.807354922057605
1762479285.777043,2.798794940695399
1762479286.777043,2.7984246515704094
1762479287.777043,2.807354922057605
1762479288.777043,2.807354922057605
1762479289.777043,2.807354922057605
1762479290.777043,2.8034086398791374
1762479291.777043,2.807354922057605
1762479292.777043,2.802476151181475
1762479293.777043,2.801002779861118
1762479294.777043,2.802476151181475
1762479295.777043,2.807354922057605
1762479296.777043,2.807354922057605
1762479297.777043,2.807354922057605
1762479298.777043,2.7924812503605785
1762479299.777043,2.807354922057605
1762479300.777043,2.807354922057605
1762479301.777043,2.807354922057605
1762479302.777043,2.807354922057605
1762479304.777043,2.7516291673878226
1762479309.777043,2.75
1762479314.777043,2.807354922057605
1762479318.777043,2.807354922057605
1762479319.777043,2.807354922057605
1762479320.777043,2.807354922057605
1762479321.777043,2.807354922057605
1762479322.777043,2.807354922057605
1762479323.777043,2.807354922057605
1762479324.777043,2.8016067973079357
1762479325.777043,2.8034086398791374
1762479326.777043,2.802476151181475
1762479327.777043,2.8005091989892397
1762479328.777043,2.7942385860214762
1762479329.777043,2.8049355947431316
1762479330.777043,2.807354922057605
1762479331.777043,2.8052456498523712
1762479332.777043,2.806324515206899
1762479333.777043,2.805406631330608
1762479334.777043,2.807354922057605
1762479335.777043,2.8053828283021645
1762479336.777043,2.807354922057605
1762479337.777043,2.8052456498523712
1762479338.777043,2.805678055246337
1762479339.777043,2.8052456498523712
1762479340.777043,2.807354922057605
1762479341.777043,2.807354922057605
1762479342.777043,2.8061971155822807
1762479343.777043,2.8058781779900555
1762479344.777043,2.7897170014624826
1762479345.777043,2.798794940695399
1762479346.777043,2.802476151181475
1762479347.777043,2.807354922057605
1762479348.777043,2.807354922057605
1762479349.777043,2.807354922057605
1762479350.777043,2.807354922057605
1762479351.777043,2.807354922057605
1762479352.777043,2.807354922057605
1762479353.777043,2.807354922057605
1762479354.777043,2.8016067973079357
1762479355.777043,2.807354922057605
1762479356.777043,2.7984246515704094
1762479357.777043,2.807354922057605
1762479358.777043,2.584962500721156
1762479359.777043,2.807354922057605
1762479364.777043,2.3219280948873626
1762479369.777043,2.807354922057605
1762479373.777043,2.7773627950641693
1762479374.777043,2.804157838915985
1762479375.777043,2.807354922057605
1762479376.777043,2.8034086398791374
1762479377.777043,2.802476151181475
1762479378.777043,2.807354922057605
1762479379.777043,2.8016067973079357
1762479380.777043,2.807354922057605
1762479381.777043,2.7984246515704094
1762479382.777043,2.807354922057605
1762479383.777043,2.801002779861118
1762479384.777043,2.805678055246337
1762479385.777043,2.8053828283021645
1762479386.777043,2.8041716831869983
1762479387.777043,2.807354922057605
1762479388.777043,2.807354922057605
1762479389.777043,2.8058781779900555
1762479390.777043,2.807354922057605
1762479391.777043,2.8042515231818843
1762479392.777043,2.804880760566207
1762479393.777043,2.8050988365540785
1762479394.777043,2.804805224868525
1762479395.777043,2.804880760566207
1762479396.777043,2.8014841989006816
1762479397.777043,2.804880760566207
1762479398.777043,2.805678055246337
1762479399.777043,2.805406631330608
1762479400.777043,2.7924812503605785
1762479401.777043,2.807354922057605
1762479402.777043,2.8034086398791374
1762479403.777043,2.789898095464288
1762479404.777043,2.8046668704620243
1762479405.777043,2.7962176025900565
1762479406.777043,2.7984246515704094
1762479407.777043,2.801002779861118
1762479408.777043,2.7990077544108973
1762479409.777043,2.8034086398791374
1762479410.777043,2.802476151181475
1762479411.777043,2.807354922057605
1762479412.777043,2.807354922057605
1762479413.777043,2.793269689515109
1762479414.777043,2.804157838915985
1762479415.777043,2.807354922057605
1762479416.777043,2.807354922057605
1762479417.777043,2.807354922057605
1762479418.777043,2.807354922057605
1762479419.777043,2.807354922057605
1762479424.777043,2.807354922057605
1762479429.777043,2.807354922057605
1762479434.777043,2.807354922057605
1762479439.777043,2.7254805569978675
1762479443.777043,2.75
1762479444.777043,2.807354922057605
1762479445.777043,2.807354922057605
1762479446.777043,2.807354922057605
1762479447.777043,2.807354922057605
1762479448.777043,2.807354922057605
1762479449.777043,2.8034086398791374
1762479450.777043,2.807354922057605
1762479451.777043,2.802476151181475
1762479452.777043,2.807354922057605
1762479453.777043,2.784010874644602
1762479454.777043,2.8034086398791374
1762479455.777043,2.8049355947431316
1762479456.777043,2.804880760566207
1762479457.777043,2.807354922057605
1762479458.777043,2.807354922057605
1762479459.777043,2.8060597507791143
1762479460.777043,2.807354922057605
1762479461.777043,2.807354922057605
1762479462.777043,2.8018161933224097
1762479463.777043,2.805678055246337
1762479464.777043,2.807354922057605
1762479465.777043,2.804880760566207
1762479466.777043,2.807354922057605
1762479467.777043,2.8061971155822807
1762479468.777043,2.805678055246337
1762479469.777043,2.805406631330608
1762479470.777043,2.807354922057605
1762479471.777043,2.807354922057605
1762479474.777043,2.807354922057605
1762479479.777043,2.75
1762479483.777043,2.807354922057605
1762479484.777043,2.804157838915985
1762479485.777043,2.807354922057605
1762479486.777043,2.807354922057605
1762479487.777043,2.807354922057605
1762479488.777043,2.807354922057605
1762479489.777043,2.807354922057605
1762479490.777043,2.798794940695399
1762479491.777043,2.7984246515704094
1762479492.777043,2.8034086398791374
1762479493.777043,2.7990077544108973
1762479494.777043,2.8046668704620243
1762479495.777043,2.802476151181475
1762479496.777043,2.798794940695399
1762479497.777043,2.7984246515704094
1762479498.777043,2.807354922057605
1762479499.777043,2.807354922057605
1762479500.777043,2.807354922057605
1762479501.777043,2.807354922057605
1762479502.777043,2.807354922057605
1762479503.777043,2.807354922057605
1762479504.777043,2.807354922057605
1762479505.777043,2.798794940695399
1762479506.777043,2.7995812306460652
1762479507.777043,2.807354922057605
1762479508.777043,2.7990077544108973
1762479509.777043,2.8034086398791374
1762479510.777043,2.802476151181475
1762479511.777043,2.807354922057605
1762479512.777043,2.807354922057605
1762479513.777043,2.807354922057605
1762479514.777043,2.807354922057605
1762479515.777043,2.807354922057605
1762479516.777043,2.807354922057605
1762479517.777043,2.8034086398791374
1762479518.777043,2.777776811456786
1762479519.777043,2.8022168147954924
1762479520.777043,2.807354922057605
1762479521.777043,2.802476151181475
1762479522.777043,2.807354922057605
1762479523.777043,2.807354922057605
1762479524.777043,2.807354922057605
1762479525.777043,2.807354922057605
1762479526.777043,2.801002779861118
1762479527.777043,2.7990077544108973
1762479528.777043,2.807354922057605
1762479529.777043,2.807354922057605
1762479530.777043,2.807354922057605
1762479531.777043,2.807354922057605
1762479532.777043,2.807354922057605
