timestamp,type,detail
1774016621.996984,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.86 outside 2.76±4σ
1774016622.006188,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.86 outside 2.76±4σ
1774016622.013939,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.85 outside 2.76±4σ
1774016622.02212,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.84 outside 2.76±4σ
1774016622.032079,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.83 outside 2.76±4σ
1774016622.040397,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.83 outside 2.76±4σ
1774016622.049258,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.82 outside 2.76±4σ
1774016622.058052,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.81 outside 2.76±4σ
1774016622.066409,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.80 outside 2.76±4σ
1774016622.074504,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.80 outside 2.76±4σ
1774016622.084196,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.79 outside 2.76±4σ
1774016622.091537,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.78 outside 2.76±4σ
1774016622.100163,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.78 outside 2.76±4σ
1774016622.107977,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016622.116123,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016622.123771,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016622.133043,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.76 outside 2.76±4σ
1774016622.141801,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.75 outside 2.76±4σ
1774016622.149989,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.75 outside 2.76±4σ
1774016622.151867,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.74 outside 2.76±4σ
1774016622.159417,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.69 outside 2.76±4σ
1774016622.167053,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.65 outside 2.76±4σ
1774016622.175395,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.61 outside 2.76±4σ
1774016622.185278,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.61 outside 2.76±4σ
1774016622.195171,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.61 outside 2.76±4σ
1774016622.203736,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.60 outside 2.76±4σ
1774016622.214924,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.60 outside 2.76±4σ
1774016622.224397,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.61 outside 2.76±4σ
1774016622.236094,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.61 outside 2.76±4σ
1774016622.238657,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.65 outside 2.76±4σ
1774016622.24826,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.70 outside 2.76±4σ
1774016622.248727,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.69 outside 2.76±4σ
1774016622.252038,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.74 outside 2.76±4σ
